ano,codmun,mun,uf,abandono_EF_6ano,abandono_EF_7ano,abandono_EF_8ano,abandono_EF_9ano,abandono_EM
1995,1200393,porto walter,AC,20,1,7,0,0
1995,1200401,rio branco,AC,1746,1150,786,505,2089
1995,1200427,rodrigues alves,AC,25,13,6,0,0
1995,1200435,santa rosa do purus,AC,0,0,0,0,0
1995,1200450,senador guiomard,AC,105,59,41,37,88
1995,1200500,sena madureira,AC,195,99,63,46,123
1995,1200609,tarauaca,AC,69,52,40,31,119
1995,1200708,xapuri,AC,61,20,28,8,48
1995,1200807,porto acre,AC,55,32,8,10,0
1995,1300029,alvaraes,AM,78,15,15,10,22
1995,1300060,amatura,AM,24,29,8,20,15
1995,1300086,anama,AM,32,13,4,3,11
1995,1300102,anori,AM,80,56,50,26,36
1995,1300144,apui,AM,49,24,15,15,11
1995,1300201,atalaia do norte,AM,24,13,15,2,39
1995,1300300,autazes,AM,135,87,60,30,70
1995,1300409,barcelos,AM,32,24,23,7,33
1995,1300508,barreirinha,AM,147,60,70,32,52
1995,1300607,benjamin constant,AM,102,88,48,28,56
1995,1300631,beruri,AM,46,26,7,3,14
1995,1300680,boa vista do ramos,AM,6,5,4,3,16
1995,1300706,boca do acre,AM,170,119,69,15,129
1995,1300805,borba,AM,162,91,60,45,121
1995,1300839,caapiranga,AM,27,8,9,0,8
1995,1300904,canutama,AM,31,9,18,5,17
1995,1301001,carauari,AM,221,118,99,63,70
1995,1301100,careiro,AM,157,82,42,9,6
1995,1301159,careiro da varzea,AM,77,45,19,16,27
1995,1301209,coari,AM,385,162,123,70,336
1995,1301308,codajas,AM,116,59,39,32,107
1995,1301407,eirunepe,AM,194,69,85,25,71
1995,1301506,envira,AM,54,24,9,10,25
1995,1301605,fonte boa,AM,113,82,40,16,37
1995,1301654,guajara,AM,52,12,10,0,0
1995,1301704,humaita,AM,234,172,91,38,131
1995,1301803,ipixuna,AM,51,34,19,20,20
1995,1301852,iranduba,AM,79,68,32,19,46
1995,1301902,itacoatiara,AM,479,309,244,158,0
1995,1301951,itamarati,AM,46,14,5,3,0
1995,1302009,itapiranga,AM,81,49,37,17,47
1995,1302108,japura,AM,31,14,13,0,0
1995,1302207,jurua,AM,17,8,9,4,0
1995,1302306,jutai,AM,97,54,15,9,0
1995,1302405,labrea,AM,165,95,58,21,59
1995,1302504,manacapuru,AM,373,208,191,116,371
1995,1302553,manaquiri,AM,191,48,35,7,10
1995,1302603,manaus,AM,12830,7908,6408,4666,12662
1995,1302702,manicore,AM,151,38,50,34,61
1995,1302801,maraa,AM,22,17,8,4,22
1995,1302900,maues,AM,207,139,105,77,265
1995,1303007,nhamunda,AM,76,58,38,22,81
1995,1303106,nova olinda do norte,AM,126,65,60,22,44
1995,1303205,novo airao,AM,120,48,25,20,24
1995,1303304,novo aripuana,AM,65,58,28,21,11
1995,1303403,parintins,AM,555,323,293,196,564
1995,1303502,pauini,AM,24,10,10,4,23
1995,1303536,presidente figueiredo,AM,94,56,39,27,57
1995,1303569,rio preto da eva,AM,62,23,10,18,36
1995,1303601,santa isabel do rio negro,AM,50,28,18,11,39
1995,1303700,santo antonio do ica,AM,107,59,59,16,54
1995,1303809,sao gabriel da cachoeira,AM,98,67,57,35,129
1995,1303908,sao paulo de olivenca,AM,32,5,6,4,6
1995,1303957,sao sebastiao do uatuma,AM,63,53,47,30,22
1995,1304005,silves,AM,43,48,28,17,44
1995,1304062,tabatinga,AM,219,140,95,46,105
1995,1304104,tapaua,AM,71,19,22,2,12
1995,1304203,tefe,AM,468,254,187,121,383
1995,1304237,tonantins,AM,38,27,14,12,44
1995,1304260,uarini,AM,43,20,12,4,0
1995,1304302,urucara,AM,77,85,71,25,62
1995,1304401,urucurituba,AM,99,46,36,25,33
1995,1400050,alto alegre,RR,83,34,27,8,58
1995,1400100,boa vista,RR,622,575,315,302,1885
1995,1400159,bonfim,RR,13,6,6,4,13
1995,1400209,caracarai,RR,142,54,34,26,68
1995,1400308,mucajai,RR,98,36,32,18,62
1995,1400407,normandia,RR,13,15,5,5,23
1995,1400506,sao joao da baliza,RR,54,25,13,7,47
1995,1400605,sao luiz,RR,90,45,18,13,42
1995,1500107,abaetetuba,PA,418,298,188,169,612
1995,1500131,abel figueiredo,PA,36,24,10,14,21
1995,1500206,acara,PA,63,45,28,33,95
1995,1500305,afua,PA,40,29,52,18,18
1995,1500347,agua azul do norte,PA,22,21,8,1,0
1995,1500404,alenquer,PA,79,41,22,14,129
1995,1500503,almeirim,PA,46,22,22,10,55
1995,1500602,altamira,PA,226,120,61,35,418
1995,1500701,anajas,PA,14,8,3,6,6
1995,1500800,ananindeua,PA,1211,724,512,366,1483
1995,1500909,augusto correa,PA,95,28,23,17,97
1995,1500958,aurora do para,PA,3,0,3,5,0
1995,1501006,aveiro,PA,92,36,38,18,8
1995,1501105,bagre,PA,27,17,6,7,17
1995,1501204,baiao,PA,55,20,13,9,0
1995,1501303,barcarena,PA,229,118,87,33,177
1995,1501402,belem,PA,4651,2568,1747,1340,12652
1995,1501501,benevides,PA,236,127,70,43,84
1995,1501576,bom jesus do tocantins,PA,49,50,24,9,45
1995,1501600,bonito,PA,0,0,0,0,0
1995,1501709,braganca,PA,341,236,155,82,636
1995,1501725,brasil novo,PA,62,39,17,5,9
1995,1501758,brejo grande do araguaia,PA,11,18,6,5,5
1995,1501782,breu branco,PA,24,14,1,0,38
1995,1501808,breves,PA,189,112,89,53,208
1995,1501907,bujaru,PA,1,0,0,0,30
1995,1502004,cachoeira do arari,PA,47,30,17,4,45
1995,1502103,cameta,PA,346,111,61,34,131
1995,1502202,capanema,PA,161,81,38,23,618
1995,1502301,capitao poco,PA,97,31,18,3,150
1995,1502400,castanhal,PA,460,330,146,82,1191
1995,1502509,chaves,PA,0,0,0,0,0
1995,1502608,colares,PA,13,10,17,5,49
1995,1502707,conceicao do araguaia,PA,338,196,148,74,183
1995,1502756,concordia do para,PA,67,40,24,15,46
1995,1502764,cumaru do norte,PA,0,0,0,0,0
1995,1502772,curionopolis,PA,209,93,33,23,29
1995,1502806,curralinho,PA,44,26,11,10,10
1995,1502905,curuca,PA,109,48,24,12,146
1995,1502939,dom eliseu,PA,163,131,65,42,38
1995,1502954,eldorado dos carajas,PA,107,39,23,12,0
1995,1503002,faro,PA,42,25,40,18,15
1995,1503077,garrafao do norte,PA,83,59,42,21,88
1995,1503093,goianesia do para,PA,12,2,1,1,4
1995,1503101,gurupa,PA,39,26,10,6,9
1995,1503200,igarape-acu,PA,129,96,48,31,130
1995,1503309,igarape-miri,PA,120,114,50,38,190
1995,1503408,inhangapi,PA,27,7,4,0,23
1995,1503457,ipixuna do para,PA,21,25,16,6,0
1995,1503507,irituia,PA,44,12,0,1,68
1995,1503606,itaituba,PA,324,153,93,48,367
1995,1503705,itupiranga,PA,190,114,53,33,18
1995,1503754,jacareacanga,PA,1,2,1,1,4
1995,1503804,jacunda,PA,136,70,32,16,72
1995,1503903,juruti,PA,78,52,10,7,52
1995,1504000,limoeiro do ajuru,PA,4,3,3,2,14
1995,1504059,mae do rio,PA,0,0,0,0,185
1995,1504109,magalhaes barata,PA,75,13,8,6,35
1995,1504208,maraba,PA,739,459,335,225,1381
1995,1504307,maracana,PA,155,79,65,33,0
1995,1504406,marapanim,PA,143,81,39,33,126
1995,1504455,medicilandia,PA,128,68,49,18,34
1995,1504505,melgaco,PA,15,0,0,0,3
1995,1504604,mocajuba,PA,93,43,29,10,167
1995,1504703,moju,PA,87,30,43,39,159
1995,1504802,monte alegre,PA,163,121,54,23,195
1995,1504901,muana,PA,48,16,0,2,17
1995,1504950,nova esperanca do piria,PA,25,17,6,5,0
1995,1505007,nova timboteua,PA,30,19,17,7,110
1995,1505031,novo progresso,PA,79,125,47,46,16
1995,1505064,novo repartimento,PA,140,94,38,39,0
1995,1505106,obidos,PA,164,129,76,35,244
1995,1505205,oeiras do para,PA,119,32,72,16,38
1995,1505304,oriximina,PA,194,92,36,83,304
1995,1505403,ourem,PA,88,64,60,18,32
1995,1505437,ourilandia do norte,PA,127,81,24,16,36
1995,1505486,pacaja,PA,127,64,24,16,0
1995,1505494,palestina do para,PA,24,16,6,8,0
1995,1505502,paragominas,PA,98,33,26,17,77
1995,1505536,parauapebas,PA,164,123,30,50,154
1995,1505551,pau d'arco,PA,12,3,2,0,0
1995,1505601,peixe-boi,PA,23,18,4,6,0
1995,1505700,ponta de pedras,PA,114,59,54,22,40
1995,1505809,portel,PA,94,73,12,20,15
1995,1505908,porto de moz,PA,19,13,9,10,16
1995,1506005,prainha,PA,39,21,9,8,52
1995,1506104,primavera,PA,61,55,40,7,60
1995,1506138,redencao,PA,286,216,145,125,277
1995,1506161,rio maria,PA,104,64,13,13,78
1995,1506187,rondon do para,PA,225,115,79,42,121
1995,1506195,ruropolis,PA,106,29,10,4,108
1995,1506203,salinopolis,PA,147,94,35,22,159
1995,1506302,salvaterra,PA,71,53,22,13,76
1995,1506351,santa barbara do para,PA,22,12,22,1,64
1995,1506401,santa cruz do arari,PA,0,0,0,5,2
1995,1506500,santa isabel do para,PA,112,72,33,25,315
1995,1506559,santa luzia do para,PA,98,54,59,36,41
1995,1506583,santa maria das barreiras,PA,4,1,2,1,7
1995,1506609,santa maria do para,PA,44,18,11,2,32
1995,1506708,santana do araguaia,PA,57,73,38,16,40
1995,1506807,santarem,PA,1014,575,526,275,1957
1995,1506906,santarem novo,PA,11,17,4,14,0
1995,1507003,santo antonio do taua,PA,40,34,44,32,64
1995,1507102,sao caetano de odivelas,PA,69,30,9,6,41
1995,1507151,sao domingos do araguaia,PA,52,25,12,12,58
1995,1507201,sao domingos do capim,PA,112,53,19,14,30
1995,1507300,sao felix do xingu,PA,120,54,19,10,31
1995,1507409,sao francisco do para,PA,45,15,2,0,85
1995,1507458,sao geraldo do araguaia,PA,59,19,30,19,50
1995,1507474,sao joao de pirabas,PA,64,42,46,12,58
1995,1507508,sao joao do araguaia,PA,63,22,8,6,5
1995,1507607,sao miguel do guama,PA,120,44,16,11,309
1995,1507706,sao sebastiao da boa vista,PA,44,28,9,4,57
1995,1507805,senador jose porfirio,PA,56,18,28,11,0
1995,1507904,soure,PA,96,70,50,44,125
1995,1507953,tailandia,PA,74,28,30,23,0
1995,1507961,terra alta,PA,31,5,0,2,45
1995,1507979,terra santa,PA,30,41,17,13,7
1995,1508001,tome-acu,PA,151,80,37,21,291
1995,1508050,trairao,PA,26,13,7,0,3
1995,1508084,tucuma,PA,248,142,62,21,38
1995,1508100,tucurui,PA,142,115,119,112,331
1995,1508126,ulianopolis,PA,32,15,6,6,0
1995,1508159,uruara,PA,147,56,26,20,121
1995,1508209,vigia,PA,116,62,22,13,143
1995,1508308,viseu,PA,149,96,51,36,104
1995,1508357,vitoria do xingu,PA,13,11,2,2,20
1995,1508407,xinguara,PA,317,161,110,79,96
1995,1600055,serra do navio,AP,3,3,1,0,0
1995,1600105,amapa,AP,16,6,8,1,0
1995,1600154,pedra branca do amapari,AP,15,9,1,1,0
1995,1600204,calcoene,AP,47,23,27,12,27
1995,1600212,cutias,AP,3,0,5,0,0
1995,1600238,ferreira gomes,AP,6,4,2,4,7
1995,1600253,itaubal,AP,7,0,0,0,0
1995,1600279,laranjal do jari,AP,50,64,38,21,76
1995,1600303,macapa,AP,897,582,536,504,1931
1995,1600402,mazagao,AP,56,19,21,18,50
1995,1600501,oiapoque,AP,39,14,18,8,24
1995,1600535,porto grande,AP,32,15,12,5,10
1995,1600550,pracuuba,AP,22,6,0,0,0
1995,1600600,santana,AP,171,117,80,57,158
1995,1600709,tartarugalzinho,AP,12,6,4,1,0
1995,1700251,abreulandia,TO,32,22,3,1,0
1995,1700350,alianca do tocantins,TO,38,23,14,24,64
1995,1700400,almas,TO,53,12,6,15,41
1995,1700707,alvorada,TO,82,50,51,56,175
1995,1701002,ananas,TO,65,36,12,16,47
1995,1701051,angico,TO,25,10,0,0,17
1995,1701101,aparecida do rio negro,TO,30,5,4,1,0
1995,1701309,aragominas,TO,25,17,13,6,10
1995,1701903,araguacema,TO,34,11,6,4,28
1995,1702000,araguacu,TO,55,25,34,32,121
1995,1702109,araguaina,TO,928,489,314,237,725
1995,1702158,araguana,TO,3,2,2,1,0
1995,1702208,araguatins,TO,73,64,47,116,176
1995,1702307,arapoema,TO,45,28,29,18,48
1995,1702406,arraias,TO,21,18,14,19,47
1995,1702554,augustinopolis,TO,45,30,24,14,47
1995,1702703,aurora do tocantins,TO,25,12,4,2,8
1995,1702901,axixa do tocantins,TO,5,14,11,4,46
1995,1703008,babaculandia,TO,31,38,25,18,23
1995,1703107,barrolandia,TO,31,10,12,10,0
1995,1703206,bernardo sayao,TO,22,7,8,2,54
1995,1703305,bom jesus do tocantins,TO,1,1,0,0,0
1995,1703602,brasilandia do tocantins,TO,8,3,1,3,11
1995,1703701,brejinho de nazare,TO,18,27,10,2,53
1995,1703800,buriti do tocantins,TO,44,16,17,12,44
1995,1703826,cachoeirinha,TO,9,2,1,0,0
1995,1703842,campos lindos,TO,14,18,4,1,0
1995,1703867,cariri do tocantins,TO,26,20,7,4,15
1995,1703883,carmolandia,TO,10,3,2,0,0
1995,1703891,carrasco bonito,TO,11,4,1,1,0
1995,1703909,caseara,TO,2,1,1,1,11
1995,1704105,centenario,TO,12,5,6,1,8
1995,1705508,colinas do tocantins,TO,282,147,162,80,200
1995,1705557,combinado,TO,21,4,7,0,32
1995,1705607,conceicao do tocantins,TO,11,1,2,12,9
1995,1706001,couto de magalhaes,TO,0,0,0,0,0
1995,1706100,cristalandia,TO,47,55,20,11,80
1995,1706506,darcinopolis,TO,21,11,2,5,9
1995,1707009,dianopolis,TO,152,76,43,27,194
1995,1707108,divinopolis do tocantins,TO,82,36,9,10,29
1995,1707207,dois irmaos do tocantins,TO,23,18,2,3,7
1995,1707306,duere,TO,13,16,6,7,8
1995,1707405,esperantina,TO,13,9,4,4,0
1995,1707553,fatima,TO,62,12,12,17,95
1995,1707652,figueiropolis,TO,38,30,30,80,72
1995,1707702,filadelfia,TO,45,31,8,12,73
1995,1708205,formoso do araguaia,TO,88,71,49,39,128
1995,1708254,fortaleza do tabocao,TO,0,0,0,0,0
1995,1708304,goianorte,TO,61,18,10,11,18
1995,1709005,goiatins,TO,85,18,14,7,6
1995,1709302,guarai,TO,199,111,75,61,173
1995,1709500,gurupi,TO,476,305,237,251,405
1995,1710508,itacaja,TO,19,11,12,11,7
1995,1710706,itaguatins,TO,35,17,7,1,11
1995,1710904,itapiratins,TO,26,18,7,3,0
1995,1711100,itapora do tocantins,TO,18,7,1,5,11
1995,1711506,jau do tocantins,TO,2,10,3,4,8
1995,1711803,juarina,TO,28,9,7,2,0
1995,1711902,lagoa da confusao,TO,35,34,16,16,0
1995,1711951,lagoa do tocantins,TO,15,6,4,2,4
1995,1712009,lajeado,TO,8,5,2,2,8
1995,1712405,lizarda,TO,8,7,1,3,10
1995,1712504,marianopolis do tocantins,TO,5,5,10,5,3
1995,1712702,mateiros,TO,0,0,0,0,0
1995,1712801,maurilandia do tocantins,TO,19,15,5,3,9
1995,1713205,miracema do tocantins,TO,63,53,49,21,122
1995,1713304,miranorte,TO,211,147,119,68,141
1995,1713601,monte do carmo,TO,16,6,8,3,36
1995,1713809,palmeiras do tocantins,TO,5,5,0,5,0
1995,1713957,muricilandia,TO,14,5,2,2,10
1995,1714203,natividade,TO,71,32,14,9,37
1995,1714302,nazare,TO,22,7,11,6,33
1995,1714880,nova olinda,TO,55,28,22,17,17
1995,1715002,nova rosalandia,TO,27,11,2,2,19
1995,1715101,novo acordo,TO,11,10,0,9,15
1995,1715150,novo alegre,TO,43,7,6,2,24
1995,1715259,novo jardim,TO,5,19,14,0,0
1995,1715705,palmeirante,TO,0,0,0,0,0
1995,1715754,palmeiropolis,TO,50,34,56,19,68
1995,1716109,paraiso do tocantins,TO,247,165,144,110,182
1995,1716208,parana,TO,0,0,0,0,10
1995,1716307,pau d'arco,TO,15,15,7,2,22
1995,1716505,pedro afonso,TO,19,0,0,0,78
1995,1716604,peixe,TO,46,25,12,2,30
1995,1716653,pequizeiro,TO,5,9,10,0,22
1995,1716703,colmeia,TO,76,75,66,44,69
1995,1717008,pindorama do tocantins,TO,0,0,0,0,0
1995,1717206,piraque,TO,12,4,3,2,9
1995,1717503,pium,TO,20,11,18,12,28
1995,1717800,ponte alta do bom jesus,TO,0,0,0,0,0
1995,1717909,ponte alta do tocantins,TO,55,26,15,23,27
1995,1718006,porto alegre do tocantins,TO,11,0,4,8,4
1995,1718204,porto nacional,TO,435,217,173,162,342
1995,1718303,praia norte,TO,0,10,0,0,0
1995,1718402,presidente kennedy,TO,44,19,5,6,14
1995,1718501,recursolandia,TO,8,15,8,7,0
1995,1718550,riachinho,TO,9,10,7,2,0
1995,1718659,rio da conceicao,TO,12,1,2,0,1
1995,1718709,rio dos bois,TO,11,1,1,0,4
1995,1718758,rio sono,TO,24,16,11,2,11
1995,1718808,sampaio,TO,0,0,0,0,12
1995,1718840,sandolandia,TO,29,12,14,10,4
1995,1718865,santa fe do araguaia,TO,16,10,2,2,0
1995,1718881,santa maria do tocantins,TO,18,5,6,2,1
1995,1718907,santa rosa do tocantins,TO,13,3,9,1,0
1995,1719004,santa tereza do tocantins,TO,29,9,5,0,1
1995,1720101,sao bento do tocantins,TO,13,11,8,7,0
1995,1720150,sao felix do tocantins,TO,5,3,3,0,0
1995,1720200,sao miguel do tocantins,TO,13,13,18,10,9
1995,1720259,sao salvador do tocantins,TO,0,0,0,0,0
1995,1720309,sao sebastiao do tocantins,TO,20,8,6,1,8
1995,1720499,sao valerio da natividade,TO,31,20,18,1,21
1995,1720655,silvanopolis,TO,30,15,11,7,23
1995,1720804,sitio novo do tocantins,TO,37,20,29,18,20
1995,1720853,sucupira,TO,3,1,1,0,0
1995,1720903,taguatinga,TO,93,63,33,18,40
1995,1720937,taipas do tocantins,TO,0,0,0,0,0
1995,1721000,palmas,TO,475,338,251,175,209
1995,1721109,tocantinia,TO,44,36,30,21,41
1995,1721208,tocantinopolis,TO,171,94,59,68,156
1995,1721307,tupiratins,TO,3,3,1,1,0
1995,1722081,wanderlandia,TO,51,38,12,16,31
1995,1722107,xambioa,TO,93,47,20,15,66
1995,2100055,acailandia,MA,561,288,228,133,361
1995,2100105,afonso cunha,MA,6,2,4,1,0
1995,2100204,alcantara,MA,75,56,32,26,84
1995,2100303,aldeias altas,MA,37,30,10,3,8
1995,2100402,altamira do maranhao,MA,11,29,15,0,14
1995,2100501,alto parnaiba,MA,42,39,19,9,31
1995,2100600,amarante do maranhao,MA,81,46,33,18,13
1995,2100709,anajatuba,MA,60,21,30,16,87
1995,2100808,anapurus,MA,22,11,6,7,11
1995,2100907,araioses,MA,52,17,8,5,26
1995,2100956,arame,MA,75,37,17,12,49
1995,2101004,arari,MA,46,43,25,31,0
1995,2101103,axixa,MA,55,27,28,19,55
1995,2101202,bacabal,MA,652,433,256,168,701
1995,2101301,bacuri,MA,63,33,21,14,27
1995,2101400,balsas,MA,187,112,82,87,172
1995,2101509,barao de grajau,MA,37,34,7,11,29
1995,2101608,barra do corda,MA,141,88,65,53,222
1995,2101707,barreirinhas,MA,90,21,24,22,43
1995,2101806,benedito leite,MA,21,7,1,2,0
1995,2101905,bequimao,MA,19,17,16,16,37
1995,2102002,bom jardim,MA,143,75,59,23,79
1995,2102101,brejo,MA,124,76,44,26,8
1995,2102200,buriti,MA,31,15,12,13,0
1995,2102309,buriti bravo,MA,67,67,28,14,68
1995,2102408,cajapio,MA,3,1,1,0,1
1995,2102507,cajari,MA,15,17,12,3,0
1995,2102606,candido mendes,MA,176,96,59,32,52
1995,2102705,cantanhede,MA,43,25,26,17,25
1995,2102804,carolina,MA,100,57,25,25,101
1995,2102903,carutapera,MA,93,39,26,18,12
1995,2103000,caxias,MA,783,465,316,250,652
1995,2103109,cedral,MA,48,32,28,14,16
1995,2103208,chapadinha,MA,145,130,74,46,190
1995,2103307,codo,MA,413,222,168,116,301
1995,2103406,coelho neto,MA,87,29,18,9,64
1995,2103505,colinas,MA,116,58,19,12,50
1995,2103604,coroata,MA,195,130,109,85,102
1995,2103703,cururupu,MA,158,83,83,38,20
1995,2103802,dom pedro,MA,127,69,48,14,20
1995,2103901,duque bacelar,MA,28,13,12,5,19
1995,2104008,esperantinopolis,MA,113,67,36,22,47
1995,2104057,estreito,MA,165,69,71,38,168
1995,2104107,fortaleza dos nogueiras,MA,60,29,17,6,28
1995,2104206,fortuna,MA,81,36,45,23,93
1995,2104305,godofredo viana,MA,148,35,40,10,18
1995,2104404,goncalves dias,MA,27,16,18,9,3
1995,2104503,governador archer,MA,30,16,26,8,18
1995,2104602,governador eugenio barros,MA,90,23,15,13,39
1995,2104701,graca aranha,MA,29,16,8,8,18
1995,2104800,grajau,MA,123,89,41,28,80
1995,2104909,guimaraes,MA,83,45,26,42,79
1995,2105005,humberto de campos,MA,21,9,9,5,11
1995,2105104,icatu,MA,6,3,9,3,5
1995,2105203,igarape grande,MA,95,44,31,21,55
1995,2105302,imperatriz,MA,1638,1071,833,583,1664
1995,2105401,itapecuru mirim,MA,101,74,53,38,175
1995,2105500,joao lisboa,MA,321,156,141,84,170
1995,2105609,joselandia,MA,34,24,9,2,19
1995,2105708,lago da pedra,MA,129,62,42,34,98
1995,2105807,lago do junco,MA,47,37,22,5,32
1995,2105906,lago verde,MA,59,21,8,5,20
1995,2106003,lima campos,MA,49,30,16,5,30
1995,2106102,loreto,MA,22,8,12,1,20
1995,2106201,luis domingues,MA,48,19,23,13,12
1995,2106300,magalhaes de almeida,MA,36,22,25,2,17
1995,2106409,mata roma,MA,25,20,11,10,18
1995,2106508,matinha,MA,61,24,34,11,44
1995,2106607,matoes,MA,70,28,13,5,17
1995,2106706,mirador,MA,76,33,24,11,13
1995,2106755,miranda do norte,MA,103,64,37,27,88
1995,2106805,mirinzal,MA,57,34,34,18,66
1995,2106904,moncao,MA,9,35,17,16,7
1995,2107001,montes altos,MA,90,33,11,6,11
1995,2107100,morros,MA,24,20,17,3,11
1995,2107209,nina rodrigues,MA,16,9,10,7,14
1995,2107308,nova iorque,MA,9,7,2,3,8
1995,2107407,olho d'agua das cunhas,MA,56,42,33,19,43
1995,2107506,paco do lumiar,MA,327,227,150,126,419
1995,2107605,palmeirandia,MA,21,17,10,8,8
1995,2107704,paraibano,MA,52,38,16,14,47
1995,2107803,parnarama,MA,102,31,25,15,25
1995,2107902,passagem franca,MA,36,32,26,22,66
1995,2108009,pastos bons,MA,37,10,14,4,21
1995,2108108,paulo ramos,MA,67,22,23,6,8
1995,2108207,pedreiras,MA,272,198,162,122,462
1995,2108306,penalva,MA,51,38,39,28,0
1995,2108405,peri mirim,MA,16,17,9,6,0
1995,2108504,pindare mirim,MA,210,117,92,69,3
1995,2108603,pinheiro,MA,177,143,121,94,127
1995,2108702,pio xii,MA,99,33,19,6,52
1995,2108801,pirapemas,MA,25,15,10,13,36
1995,2108900,pocao de pedras,MA,82,48,33,23,115
1995,2109007,porto franco,MA,108,60,55,41,174
1995,2109106,presidente dutra,MA,237,134,82,54,0
1995,2109205,presidente juscelino,MA,27,16,8,3,15
1995,2109304,presidente vargas,MA,16,6,5,5,14
1995,2109403,primeira cruz,MA,24,10,9,40,0
1995,2109502,riachao,MA,128,48,34,13,42
1995,2109601,rosario,MA,100,76,86,42,179
1995,2109700,sambaiba,MA,16,2,3,4,2
1995,2109809,santa helena,MA,115,82,43,43,0
1995,2109908,santa ines,MA,294,158,197,158,410
1995,2110005,santa luzia,MA,495,228,156,80,160
1995,2110039,santa luzia do parua,MA,177,92,53,39,107
1995,2110104,santa quiteria do maranhao,MA,68,36,34,22,26
1995,2110203,santa rita,MA,41,39,24,20,132
1995,2110302,santo antonio dos lopes,MA,45,22,30,20,63
1995,2110401,sao benedito do rio preto,MA,70,48,30,13,23
1995,2110500,sao bento,MA,39,39,12,19,176
1995,2110609,sao bernardo,MA,55,23,18,13,56
1995,2110708,sao domingos do maranhao,MA,205,77,58,23,94
1995,2110807,sao felix de balsas,MA,18,13,10,12,0
1995,2110906,sao francisco do maranhao,MA,21,11,9,3,46
1995,2111003,sao joao batista,MA,27,25,17,15,15
1995,2111102,sao joao dos patos,MA,43,30,18,8,136
1995,2111201,sao jose de ribamar,MA,288,189,119,110,124
1995,2111300,sao luis,MA,3226,2464,1952,1549,7306
1995,2111409,sao luis gonzaga do maranhao,MA,69,23,32,17,0
1995,2111508,sao mateus do maranhao,MA,71,37,59,23,16
1995,2111607,sao raimundo das mangabeiras,MA,59,38,25,8,36
1995,2111706,sao vicente ferrer,MA,12,25,2,3,0
1995,2111805,sitio novo,MA,35,18,31,10,15
1995,2111904,sucupira do norte,MA,43,10,12,1,21
1995,2112001,tasso fragoso,MA,10,5,3,2,11
